age,mass,Lbol,teff,logg,radius
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.060,-1.365,2607.,3.200,1.0186
0.0000,0.061,-1.346,2609.,3.191,1.0399
0.0000,0.064,-1.306,2612.,3.172,1.0856
0.0000,0.065,-1.283,2614.,3.160,1.1134
0.0000,0.069,-1.236,2618.,3.138,1.1711
0.0000,0.069,-1.232,2619.,3.136,1.1759
0.0000,0.069,-1.226,2619.,3.133,1.1835
0.0000,0.070,-1.225,2619.,3.132,1.1855
0.0000,0.070,-1.218,2620.,3.129,1.1938
0.0000,0.071,-1.201,2622.,3.121,1.2164
0.0000,0.073,-1.177,2624.,3.109,1.2486
0.0000,0.074,-1.165,2625.,3.104,1.2639
0.0000,0.075,-1.154,2626.,3.099,1.2788
0.0000,0.076,-1.140,2628.,3.092,1.2993
0.0000,0.077,-1.124,2629.,3.084,1.3217
0.0000,0.079,-1.107,2631.,3.076,1.3453
0.0000,0.080,-1.094,2632.,3.070,1.3650
0.0000,0.081,-1.076,2634.,3.062,1.3907
0.0000,0.083,-1.053,2637.,3.051,1.4250
0.0000,0.085,-1.029,2640.,3.039,1.4628
0.0000,0.104,-0.847,2662.,2.956,1.7732
0.0000,0.110,-0.792,2674.,2.933,1.8720
0.0000,0.116,-0.729,2691.,2.907,1.9880
0.0000,0.125,-0.657,2712.,2.879,2.1257
0.0000,0.145,-0.497,2763.,2.816,2.4639
0.0000,0.156,-0.414,2791.,2.784,2.6556
0.0000,0.170,-0.312,2837.,2.748,2.8892
0.0000,0.189,-0.184,2902.,2.703,3.2012
0.0000,0.210,-0.039,2995.,2.660,3.5480
0.0000,0.322,0.522,3355.,2.481,5.3998
0.0000,0.401,0.799,3532.,2.389,6.6982
0.0000,0.439,0.904,3590.,2.351,7.3171
0.0000,0.482,1.011,3646.,2.312,8.0245
0.0000,0.564,1.181,3722.,2.247,9.3648
0.0000,0.602,1.249,3748.,2.219,9.9830
0.0000,0.639,1.309,3770.,2.195,10.5756
0.0000,0.675,1.364,3787.,2.172,11.1644
0.0000,0.260,0.246,3179.,2.570,4.3771
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.099,-0.893,2655.,2.977,1.6901
0.0000,0.066,-1.274,2615.,3.156,1.1242
0.0000,0.359,0.665,3450.,2.434,6.0184
0.0000,0.071,-1.211,2621.,3.126,1.2039
0.0000,0.070,-1.220,2620.,3.130,1.1918
0.0000,0.099,-0.893,2655.,2.977,1.6901
0.0000,0.359,0.665,3450.,2.434,6.0184
0.0000,0.066,-1.274,2615.,3.156,1.1242
0.0000,0.070,-1.220,2620.,3.130,1.1919
0.0000,0.071,-1.210,2621.,3.126,1.2039
0.0000,0.099,-0.893,2655.,2.977,1.6901
0.0000,0.359,0.665,3450.,2.434,6.0184
0.0000,0.260,0.247,3180.,2.570,4.3771
0.0000,0.066,-1.274,2615.,3.156,1.1242
0.0000,0.099,-0.893,2655.,2.977,1.6901
0.0000,0.359,0.665,3450.,2.434,6.0183
0.0000,0.067,-1.260,2616.,3.149,1.1417
0.0000,0.071,-1.210,2621.,3.126,1.2039
0.0000,0.066,-1.274,2615.,3.156,1.1242
0.0000,0.099,-0.893,2655.,2.977,1.6901
0.0000,0.359,0.665,3450.,2.434,6.0183
0.0000,0.289,0.384,3266.,2.526,4.8589
0.0000,0.070,-1.220,2620.,3.130,1.1919
0.0000,0.099,-0.893,2655.,2.977,1.6901
0.0000,0.066,-1.274,2615.,3.156,1.1243
0.0000,0.359,0.665,3450.,2.434,6.0183
0.0000,0.260,0.247,3180.,2.570,4.3771
0.0000,0.088,-1.002,2643.,3.027,1.5050
0.0000,0.071,-1.210,2621.,3.126,1.2039
0.0000,0.099,-0.893,2655.,2.977,1.6901
